data;retorno_carteira;retorno_ibov;retorno_cdi
2022-12-28;-0,08612136234213108;-0,07018505710285217;0,17125777593552072
2022-12-29;-0,08864136362419817;-0,071922603282781;0,17185263433476283
2023-01-02;-0,11660253678260346;-0,10275139594122673;0,17244779485068884
2023-01-03;-0,13170809670022532;-0,12139206126958924;0,17304325763673756
2023-01-04;-0,12329917090149534;-0,11154034312319683;0,17363902284642618
2023-01-05;-0,10291218140087821;-0,09311897973987393;0,1742350906333494
2023-01-06;-0,0900624752610284;-0,08200205806440708;0,1748314611511803
2023-01-09;-0,08654848471710619;-0,07870409419861979;0,1754281345536699
2023-01-10;-0,06739964023211886;-0,06449164122201756;0,17602511099464713
2023-01-11;-0,05959073890038724;-0,05731371986706901;0,1766223906280191
2023-01-12;-0,05636098480500018;-0,05635216518497255;0,1772199736077713
2023-01-13;-0,050203390450304086;-0,06445790246124239;0,17781786008796718
2023-01-16;-0,051260350172204094;-0,07882217986133344;0,17841605022274876
2023-01-17;-0,024603058530133337;-0,0600465594898697;0,179014544166336
2023-01-18;-0,02515485681028573;-0,051502218323520754;0,17961334207302726
2023-01-19;-0,01299889361460349;-0,04682939995613933;0,18021244409719928
2023-01-20;-0,0158022312183157;-0,052775856542788935;0,18081185039330738
2023-01-23;-0,009393786382335345;-0,05776919313753581;0,18141156111588508
2023-01-24;0,007671070557701221;-0,04664383677187511;0,18201157641954469
2023-01-25;0,02131842821570773;-0,03680055331567644;0,18261189645897669
2023-01-26;0,016386268985527197;-0,03752593667234572;0,1832125213889504
2023-01-27;0,010388953412011404;-0,051080483813829236;0,18381345136431348
2023-01-30;0,004164860537687831;-0,05625938359284033;0,1844146865399925
2023-01-31;0,014463778798474047;-0,042392752914185095;0,18501622707099252
2023-02-01;-0,001310078217640398;-0,05275898716240113;0,1856180731123973
2023-02-02;-0,010959527623912058;-0,07273233354138864;0,18622022481936962
2023-02-03;-0,01929191102060157;-0,08492046087147176;0,18682268234715083
2023-02-06;-0,02018418549701584;-0,08520724033806193;0,18742544585106136
2023-02-07;-0,028352605603174208;-0,08972823428195442;0,18802851548650024
2023-02-08;-0,0030924525268977154;-0,07317937212166148;0,18863189140894554
2023-02-09;-0,015678514175231806;-0,09088378683850895;0,1892355737739544
2023-02-10;-0,015080559403311322;-0,08778825553737357;0,18983956273716274
2023-02-13;-0,0034099966435763296;-0,08191771116246849;0,1904438584542858
2023-02-14;-0,008502966597598305;-0,09192968842254368;0,19104846108111762
2023-02-15;-0,001372449131804676;-0,07689063580694633;0,1916533707735315
2023-02-16;0,0006767559681590818;-0,0729853742472033;0,19225858768748005
2023-02-17;-0,003967445544039938;-0,07806305774388844;0,1928641119789949
2023-02-22;-0,025963821225745587;-0,09620607635081502;0,1934699438041867
2023-02-23;-0,017393297945968555;-0,09141517232072005;0,19407608331924608
2023-02-24;-0,02876375132790787;-0,10699404510872257;0,19468253068044228
2023-02-27;-0,029312541534160075;-0,10836046492012297;0,1952892860441242
2023-02-28;-0,031056623398743932;-0,11493108858111589;0,1958963495667203
2023-03-01;-0,046611035562118874;-0,11954486411714049;0,19650372140473826
2023-03-02;-0,06572129694907747;-0,12847720103240556;0,19711140171476527
2023-03-03;-0,06521779098858582;-0,12392246832773779;0,19771939065346822
2023-03-06;-0,050158721170449505;-0,11688793670608433;0,1983276883775933
2023-03-07;-0,05101811764075326;-0,12086911047757165;0,1989362950439666
2023-03-08;-0,028867595732781304;-0,10136810674943852;0,1995452108094935
2023-03-09;-0,03853130893223222;-0,11375866664417356;0,20015443583115955
2023-03-10;-0,04930319774935343;-0,12601427149580735;0,20076397026602955
2023-03-13;-0,042297378952019904;-0,13020631252214043;0,20137381427124823
2023-03-14;-0,04480068402326143;-0,13180046896877418;0,20198396800404028
2023-03-15;-0,04719999346116521;-0,13396818434858826;0,2025944316217101
2023-03-16;-0,03220609542097952;-0,12755781980127812;0,2032052052816422
2023-03-17;-0,044497629876829814;-0,1398134246529119;0,20381628914130068
2023-03-20;-0,051741081639390396;-0,14874576156817698;0,2044276833582297
2023-03-21;-0,04965069935237143;-0,14811315980363982;0,20503938809005362
2023-03-22;-0,05689638977935474;-0,15466691408424504;0,20565140349447675
2023-03-23;-0,08731327884213036;-0,17402452807908309;0,20626372972928353
2023-03-24;-0,07595881005887128;-0,16640800283405544;0,20687636695233835
2023-03-27;-0,06461064480982592;-0,15931442838104515;0,2074893153215862
2023-03-28;-0,04894146982660608;-0,14653587273739388;0,2081025749950518
2023-03-29;-0,041157263472872185;-0,14140758109954576;0,20871614613084022
2023-03-30;-0,025403274322064573;-0,12521297592739378;0,20933002888713714
2023-03-31;-0,045449271479841236;-0,14065689367229495;0,20994422342220842
2023-04-03;-0,050602346010999666;-0,14382833718517474;0,21055872989440005
2023-04-04;-0,05048306166655858;-0,14076654464481464;0,21117354846213887
2023-04-05;-0,05387930722817036;-0,14828185360751645;0,21178867928393186
2023-04-06;-0,05478575908655914;-0,14959766527775387;0,2124041225183666
2023-04-10;-0,050281421267792004;-0,14095210782907897;0,2130198783241113
2023-04-11;-0,0009442918040230008;-0,10411781575262691;0,2136359468599145
2023-04-12;0,013588009079968044;-0,09841596518159823;0,21425232828460583
2023-04-13;0,010397021685003338;-0,1020597513453324;0,21486902275709507
2023-04-14;0,008079712587709453;-0,10356956089002778;0,21548603043637304
2023-04-17;0,010082013598973871;-0,10578788441100495;0,21610335148151116
2023-04-18;0,006475764124407757;-0,10454798495251205;0,21672098605166168
2023-04-19;-0,02041199152202;-0,1235260378886277;0,21733893430605766
2023-04-20;-0,01128431820864284;-0,1196966885406292;0,217957196404013
2023-04-24;-0,013325165970083264;-0,12323925842203742;0,21857577250492266
2023-04-25;-0,021707478233720545;-0,12937127819295124;0,21919466276826238
2023-04-26;-0,032456735522140345;-0,13702997688894814;0,2198138673535892
2023-04-27;-0,02452129396287639;-0,13187638118051848;0,22043338642054078
2023-04-28;-0,011185236552549327;-0,11914843367803019;0,221053220128836
2023-05-02;-0,03674735343924407;-0,14027733261357223;0,22167336863827503
2023-05-03;-0,03363667537302317;-0,14137384233877004;0,2222938321087391
2023-05-04;-0,024189266924756203;-0,1381939641356964;0,22291461070019047
2023-05-05;0,0009741410546999507;-0,11310919549924836;0,2235357045726729
2023-05-08;0,008274561985451623;-0,10556858246596512;0,2241571138863112
2023-05-09;0,022820824205911583;-0,09652659457818014;0,2247788388013119
2023-05-10;0,02819582592829528;-0,09370940805344119;0,22540087947796228
2023-05-11;0,0407042706672156;-0,08689417837682722;0,22602323607663166
2023-05-12;0,039684058936072075;-0,08513976281651081;0,22664590875777035
2023-05-15;0,0452413481154228;-0,08037416285699739;0,22726889768191016
2023-05-16;0,011526796770510606;-0,0874171291688447;0,22789220300966484
2023-05-17;0,014568033452872609;-0,07673881138345706;0,2285158249017294
2023-05-18;0,022534877816959398;-0,0712731321378558;0,22913976351888055
2023-05-19;0,029702730205561245;-0,06590023448438664;0,22976401902197652
2023-05-22;0,02949959862269469;-0,07038748966750374;0,23038859157195746
2023-05-23;0,0277177523141674;-0,07278294168255128;0,231013481329845
2023-05-24;0,02404434286797663;-0,08230570691138439;0,23163868845674274
2023-05-25;0,0322036027456587;-0,0717286054083226;0,23226421311383616
2023-05-26;0,039502645574652995;-0,0645422493631801;0,2328900554623925
2023-05-29;0,0340664669461086;-0,06937532684424419;0,23351621566376068
2023-05-30;0,020507530673189223;-0,08089711364901486;0,23414269387937203
2023-05-31;0,014019261240144187;-0,08622783785151489;0,23476949027073957
2023-06-01;0,035877545886566775;-0,06741847871927586;0,23539660499945825
2023-06-02;0,05153648412801859;-0,05060814116297441;0,2360240382272054
2023-06-05;0,04754695457105096;-0,04944415391622592;0,23665179011574033
2023-06-06;0,0648232658086878;-0,03330015688523691;0,23727986082690444
2023-06-07;0,06708703644439007;-0,025894498895054907;0,23790825052262132
2023-06-09;0,08707234515216644;-0,012980988208302402;0,23853695936489672
2023-06-12;0,08820780069349698;-0,010307191416858652;0,23916598751581897
2023-06-13;0,07932161329493925;-0,015308962701799378;0,23979533513755857
2023-06-14;0,0967800890191397;0,004310126689047289;0,2404250023923682
2023-06-15;0,09480531754612276;0,005592199598509318;0,2410549894425833
2023-06-16;0,08989325218572297;0,0016869380387662947;0,2416852964506213
2023-06-19;0,10310283988516189;0,010965097251978362;0,24231592357898268
2023-06-20;0,09480176415333808;0,008974510366234645;0,24294687099025003
2023-06-21;0,10782608634973401;0,01570539314091035;0,24357813884708857
2023-06-22;0,0975953947270718;0,0031714435128802343;0,24420972731224633
2023-06-23;0,09011241518380442;0,0035341351912148156;0,24484163654855373
2023-06-26;0,08490533462289873;-0,0026569274110557206;0,24547386671892402
2023-06-27;0,07952385683027918;-0,008729904350612716;0,24610641798635324
2023-06-28;0,07138826406696541;-0,015831913493816963;0,24673929051392007
2023-06-29;0,08537529149406109;-0,0014760707839197584;0,2473724844647862
2023-06-30;0,07634625822516106;-0,003972739081293253;0,2480060000021962
2023-07-03;0,09291342427469007;0,009404679566119789;0,24863983728947736
2023-07-04;0,08349235984264447;0,004369169520403782;0,2492739964900399
2023-07-05;0,08759400219599867;0,008358777982085064;0,24990847776737724
2023-07-06;0,06333066444349122;-0,009548069299414319;0,25054328128506564
2023-07-07;0,0725441996807128;0,002867794665902146;0,25117840720676465
2023-07-10;0,05998783197042146;-0,005195769159398567;0,25181385569621684
2023-07-11;0,053671106017077586;-0,011285615479343258;0,2524496269172478
2023-07-12;0,050662585313753894;-0,0075237436528954316;0,2530857210337665
2023-07-13;0,06071097846924678;0,005954891276843677;0,2537221382097652
2023-07-14;0,04926551978104832;-0,007144182594173043;0,25435887860931916
2023-07-17;0,05157749216002716;-0,0028593599757078536;0,2549959423965873
2023-07-18;0,048690499433384105;-0,00604767286897534;0,25563332973581177
2023-07-19;0,05225453967946292;-0,008485298334992009;0,256271040791318
2023-07-20;0,059240754103685234;-0,004006477842068645;0,2569090757275152
2023-07-21;0,07853655923998115;0,013993151031562734;0,25754743470889574
2023-07-24;0,08684953772462345;0,02348217749962056;0,25818611790003576
2023-07-25;0,08954387460481805;0,029099681168710756;0,2588251254655949
2023-07-26;0,09113130221375831;0,033755630155704486;0,25946445757031644
2023-07-27;0,07240039777853702;0,012078476357563428;0,26010411437902725
